"","X","date","likeCount","year","popularity","time","word","sentiment"
"20210",27792,11,0,2014,"normal",3,"damn","negative"
"20211",27802,11,0,2014,"normal",3,"bomb","negative"
"20212",27814,11,0,2014,"normal",3,"free","positive"
"20213",27815,11,0,2014,"normal",3,"respect","positive"
"20214",27816,11,0,2014,"normal",3,"love","positive"
"20215",27819,11,0,2014,"normal",3,"freedom","positive"
"20216",27825,11,0,2014,"normal",3,"clean","positive"
"20217",27828,11,0,2014,"normal",3,"bless","positive"
"20218",27831,12,0,2014,"normal",3,"hero","positive"
"20219",27840,9,0,2014,"normal",3,"damage","negative"
"20220",27841,9,0,2014,"normal",3,"hate","negative"
"20221",27855,9,3,2014,"good",3,"kill","negative"
"20222",27860,10,0,2014,"normal",3,"illusion","negative"
"20223",27884,10,2,2014,"good",3,"bomb","negative"
"20224",27885,10,2,2014,"good",3,"dark","negative"
"20225",27889,10,2,2014,"good",3,"dark","negative"
"20226",27893,11,0,2014,"normal",3,"radical","negative"
"20227",27896,11,0,2014,"normal",3,"die","negative"
"20228",27912,11,0,2014,"normal",3,"damn","negative"
"20229",27916,11,0,2014,"normal",3,"stupid","negative"
"20230",27918,11,0,2014,"normal",3,"died","negative"
"20231",27927,11,0,2014,"normal",3,"destroy","negative"
"20232",27936,11,0,2014,"normal",3,"support","positive"
"20233",27949,12,0,2014,"normal",3,"fast","positive"
"20234",27950,12,0,2014,"normal",3,"furious","negative"
"20235",27969,12,0,2014,"normal",3,"supported","positive"
"20236",27970,12,0,2014,"normal",3,"kill","negative"
"20237",27976,12,0,2014,"normal",3,"dead","negative"
"20238",27981,12,0,2014,"normal",3,"scared","negative"
"20239",27991,12,0,2014,"normal",3,"idiots","negative"
"20240",27997,12,0,2014,"normal",3,"nasty","negative"
"20241",27999,12,3,2014,"good",3,"fuck","negative"
"20242",28001,12,3,2014,"good",3,"die","negative"
"20243",28002,12,3,2014,"good",3,"die","negative"
"20244",28003,12,3,2014,"good",3,"die","negative"
"20245",28004,12,3,2014,"good",3,"die","negative"
"20246",28005,12,3,2014,"good",3,"die","negative"
"20247",28006,12,3,2014,"good",3,"die","negative"
"20248",28007,12,3,2014,"good",3,"die","negative"
"20249",28012,12,1,2014,"normal",3,"killed","negative"
"20250",28014,12,1,2014,"normal",3,"illegal","negative"
"20251",28016,12,1,2014,"normal",3,"lies","negative"
"20252",28032,12,1,2014,"normal",3,"genocide","negative"
"20253",28034,12,1,2014,"normal",3,"genocide","negative"
"20254",28041,12,1,2014,"normal",3,"killed","negative"
"20255",28049,12,0,2014,"normal",3,"bad","negative"
"20256",28053,12,0,2014,"normal",3,"fake","negative"
"20257",28057,12,0,2014,"normal",3,"modern","positive"
"20258",28069,12,0,2014,"normal",3,"support","positive"
"20259",28075,12,0,2014,"normal",3,"joke","negative"
"20260",28076,12,0,2014,"normal",3,"defeat","positive"
"20261",28077,12,0,2014,"normal",3,"fake","negative"
"20262",28079,12,0,2014,"normal",3,"destroy","negative"
"20263",28081,12,0,2014,"normal",3,"fake","negative"
"20264",28094,12,0,2014,"normal",3,"meddle","negative"
"20265",28098,12,0,2014,"normal",3,"bad","negative"
"20266",28103,12,0,2014,"normal",3,"selective","positive"
"20267",28107,12,0,2014,"normal",3,"threat","negative"
"20268",28116,12,0,2014,"normal",3,"threat","negative"
"20269",28127,12,0,2014,"normal",3,"counterproductive","negative"
"20270",28138,10,0,2014,"normal",3,"enemies","negative"
"20271",28163,9,0,2014,"normal",3,"holy","positive"
"20272",28164,9,0,2014,"normal",3,"shit","negative"
"20273",28165,9,0,2014,"normal",3,"dead","negative"
"20274",28166,10,0,2014,"normal",3,"dying","negative"
"20275",28171,10,0,2014,"normal",3,"boom","positive"
"20276",28172,10,0,2014,"normal",3,"positive","positive"
"20277",28178,9,0,2014,"normal",3,"bad","negative"
"20278",28180,9,0,2014,"normal",3,"bad","negative"
"20279",28184,9,0,2014,"normal",3,"bad","negative"
"20280",28189,9,0,2014,"normal",3,"guilty","negative"
"20281",28191,9,0,2014,"normal",3,"bad","negative"
"20282",28194,9,0,2014,"normal",3,"guilty","negative"
"20283",28197,9,0,2014,"normal",3,"protect","positive"
"20284",28205,10,0,2014,"normal",3,"ugly","negative"
"20285",28216,11,1,2014,"normal",3,"dirt","negative"
"20286",28217,11,1,2014,"normal",3,"cheap","negative"
"20287",28224,11,1,2014,"normal",3,"sucks","negative"
"20288",28225,11,1,2014,"normal",3,"terribly","negative"
"20289",28228,11,1,2014,"normal",3,"shadowy","negative"
"20290",28236,11,1,2014,"normal",3,"shit","negative"
"20291",28255,10,1,2014,"normal",3,"weed","negative"
"20292",28260,9,0,2014,"normal",3,"lead","positive"
"20293",28279,9,0,2014,"normal",3,"dark","negative"
"20294",28285,9,0,2014,"normal",3,"imposing","negative"
"20295",28288,9,0,2014,"normal",3,"fuck","negative"
"20296",28289,9,0,2014,"normal",3,"failure","negative"
"20297",28291,9,0,2014,"normal",3,"accomplished","positive"
"20298",28301,9,0,2014,"normal",3,"dirty","negative"
"20299",28303,9,0,2014,"normal",3,"plague","negative"
"20300",28306,9,0,2014,"normal",3,"fuck","negative"
"20301",28317,9,0,2014,"normal",3,"support","positive"
"20302",28326,9,0,2014,"normal",3,"radical","negative"
"20303",28336,9,0,2014,"normal",3,"easy","positive"
"20304",28340,9,0,2014,"normal",3,"radicals","negative"
"20305",28349,9,0,2014,"normal",3,"crazy","negative"
"20306",28352,9,0,2014,"normal",3,"recommend","positive"
"20307",28359,9,0,2014,"normal",3,"crazy","negative"
"20308",28363,9,0,2014,"normal",3,"soft","positive"
"20309",28370,9,0,2014,"normal",3,"fuck","negative"
"20310",28372,9,0,2014,"normal",3,"radicals","negative"
"20311",28373,9,0,2014,"normal",3,"remorse","negative"
"20312",28374,9,0,2014,"normal",3,"fuck","negative"
"20313",28375,9,0,2014,"normal",3,"regret","negative"
"20314",28378,9,0,2014,"normal",3,"insane","negative"
"20315",28385,9,0,2014,"normal",3,"clueless","negative"
"20316",28387,9,0,2014,"normal",3,"hatred","negative"
"20317",28388,9,0,2014,"normal",3,"bigotry","negative"
"20318",28397,9,0,2014,"normal",3,"saint","positive"
"20319",28401,9,0,2014,"normal",3,"insane","negative"
"20320",28402,9,0,2014,"normal",3,"trust","positive"
"20321",28409,9,0,2014,"normal",3,"sting","negative"
"20322",28411,9,0,2014,"normal",3,"respect","positive"
"20323",28413,9,0,2014,"normal",3,"love","positive"
"20324",28418,9,0,2014,"normal",3,"fuck","negative"
"20325",28422,9,0,2014,"normal",3,"poor","negative"
"20326",28425,9,0,2014,"normal",3,"depressing","negative"
"20327",28428,9,0,2014,"normal",3,"frightful","negative"
"20328",28433,9,0,2014,"normal",3,"fuck","negative"
"20329",28435,9,0,2014,"normal",3,"incredible","positive"
"20330",28437,9,0,2014,"normal",3,"fuck","negative"
"20331",28441,9,0,2014,"normal",3,"bad","negative"
"20332",28453,9,1,2014,"normal",3,"stupid","negative"
"20333",28456,9,1,2014,"normal",3,"blow","negative"
"20334",28458,9,1,2014,"normal",3,"fuck","negative"
"20335",28460,9,1,2014,"normal",3,"holy","positive"
"20336",28468,9,1,2014,"normal",3,"reliable","positive"
"20337",28472,9,3,2014,"good",3,"pretty","positive"
"20338",28473,9,3,2014,"good",3,"sweet","positive"
"20339",28476,9,0,2014,"normal",3,"pretty","positive"
"20340",28481,9,0,2014,"normal",3,"smokescreen","negative"
"20341",28484,9,29,2014,"good",3,"fear","negative"
"20342",28487,9,29,2014,"good",3,"fear","negative"
"20343",28490,9,29,2014,"good",3,"fascist","negative"
"20344",28498,9,29,2014,"good",3,"peacefully","positive"
"20345",28507,9,29,2014,"good",3,"crush","negative"
"20346",28508,9,0,2014,"normal",3,"top","positive"
"20347",28540,9,0,2014,"normal",3,"goodness","positive"
"20348",28564,9,0,2014,"normal",3,"extremists","negative"
"20349",28575,9,0,2014,"normal",3,"cowardly","negative"
"20350",28585,9,0,2014,"normal",3,"barbarity","negative"
"20351",28586,9,0,2014,"normal",3,"evil","negative"
"20352",28592,9,0,2014,"normal",3,"ready","positive"
"20353",28604,9,0,2014,"normal",3,"fuck","negative"
"20354",28606,9,0,2014,"normal",3,"shit","negative"
"20355",28624,9,0,2014,"normal",3,"struggle","negative"
"20356",28636,9,0,2014,"normal",3,"smartest","positive"
"20357",28637,9,0,2014,"normal",3,"stronger","positive"
"20358",28641,9,0,2014,"normal",3,"shit","negative"
"20359",28644,9,0,2014,"normal",3,"chaos","negative"
"20360",28663,9,0,2014,"normal",3,"wise","positive"
"20361",28664,9,0,2014,"normal",3,"divine","positive"
"20362",28690,9,0,2014,"normal",3,"heavenly","positive"
"20363",28695,9,0,2014,"normal",3,"irrationality","negative"
"20364",28697,9,0,2014,"normal",3,"instability","negative"
"20365",28710,9,0,2014,"normal",3,"sick","negative"
"20366",28714,9,1,2014,"normal",3,"kill","negative"
"20367",28732,9,0,2014,"normal",3,"suck","negative"
"20368",28733,9,0,2014,"normal",3,"dick","negative"
"20369",28737,9,0,2014,"normal",3,"shit","negative"
"20370",28745,9,0,2014,"normal",3,"imaginary","negative"
"20371",28751,9,0,2014,"normal",3,"scum","negative"
"20372",28756,9,0,2014,"normal",3,"evil","negative"
"20373",28761,9,0,2014,"normal",3,"bad","negative"
"20374",28765,9,0,2014,"normal",3,"shit","negative"
"20375",28769,9,0,2014,"normal",3,"free","positive"
"20376",28770,9,0,2014,"normal",3,"conspiracies","negative"
"20377",28785,9,0,2014,"normal",3,"destroy","negative"
"20378",28804,9,0,2014,"normal",3,"tricked","negative"
"20379",28809,9,0,2014,"normal",3,"evil","negative"
"20380",28816,9,0,2014,"normal",3,"fuck","negative"
"20381",28819,9,0,2014,"normal",3,"crazy","negative"
"20382",28820,9,0,2014,"normal",3,"poorest","negative"
"20383",28847,9,0,2014,"normal",3,"bitch","negative"
"20384",28854,9,0,2014,"normal",3,"rumors","negative"
"20385",28863,9,0,2014,"normal",3,"crazy","negative"
"20386",28873,9,0,2014,"normal",3,"poverty","negative"
"20387",28883,9,0,2014,"normal",3,"evil","negative"
"20388",28901,9,0,2014,"normal",3,"impossible","negative"
"20389",28903,9,0,2014,"normal",3,"destroy","negative"
"20390",28907,9,0,2014,"normal",3,"fuck","negative"
"20391",28911,9,0,2014,"normal",3,"pretty","positive"
"20392",28912,9,0,2014,"normal",3,"easy","positive"
"20393",28913,9,0,2014,"normal",3,"evil","negative"
"20394",28915,9,0,2014,"normal",3,"shit","negative"
"20395",28925,9,0,2014,"normal",3,"shit","negative"
"20396",28935,9,0,2014,"normal",3,"top","positive"
"20397",28939,9,0,2014,"normal",3,"fault","negative"
"20398",28941,9,0,2014,"normal",3,"kill","negative"
"20399",28943,9,0,2014,"normal",3,"shit","negative"
"20400",28953,9,0,2014,"normal",3,"sin","negative"
"20401",28956,9,0,2014,"normal",3,"evil","negative"
"20402",28957,9,0,2014,"normal",3,"strong","positive"
"20403",28959,9,0,2014,"normal",3,"anguish","negative"
"20404",28960,9,0,2014,"normal",3,"enlightenment","positive"
"20405",28974,9,0,2014,"normal",3,"shit","negative"
"20406",28977,9,0,2014,"normal",3,"bash","negative"
"20407",28984,9,0,2014,"normal",3,"bitch","negative"
"20408",28990,9,0,2014,"normal",3,"evil","negative"
"20409",28995,9,0,2014,"normal",3,"bad","negative"
"20410",28999,9,0,2014,"normal",3,"shit","negative"
"20411",29003,9,0,2014,"normal",3,"free","positive"
"20412",29004,9,0,2014,"normal",3,"conspiracies","negative"
"20413",29019,9,0,2014,"normal",3,"destroy","negative"
"20414",29038,9,0,2014,"normal",3,"tricked","negative"
"20415",29043,9,0,2014,"normal",3,"evil","negative"
"20416",29050,9,0,2014,"normal",3,"fuck","negative"
"20417",29053,9,0,2014,"normal",3,"crazy","negative"
"20418",29054,9,0,2014,"normal",3,"poorest","negative"
"20419",29081,9,0,2014,"normal",3,"bitch","negative"
"20420",29088,9,0,2014,"normal",3,"rumors","negative"
"20421",29097,9,0,2014,"normal",3,"crazy","negative"
"20422",29107,9,0,2014,"normal",3,"poverty","negative"
"20423",29117,9,0,2014,"normal",3,"evil","negative"
"20424",29135,9,0,2014,"normal",3,"impossible","negative"
"20425",29137,9,0,2014,"normal",3,"destroy","negative"
"20426",29141,9,0,2014,"normal",3,"fuck","negative"
"20427",29145,9,0,2014,"normal",3,"pretty","positive"
"20428",29146,9,0,2014,"normal",3,"easy","positive"
"20429",29147,9,0,2014,"normal",3,"evil","negative"
"20430",29149,9,0,2014,"normal",3,"shit","negative"
"20431",29159,9,0,2014,"normal",3,"shit","negative"
"20432",29169,9,0,2014,"normal",3,"top","positive"
"20433",29173,9,0,2014,"normal",3,"fault","negative"
"20434",29175,9,0,2014,"normal",3,"kill","negative"
"20435",29177,9,0,2014,"normal",3,"shit","negative"
"20436",29187,9,0,2014,"normal",3,"sin","negative"
"20437",29190,9,0,2014,"normal",3,"evil","negative"
"20438",29191,9,0,2014,"normal",3,"strong","positive"
"20439",29193,9,0,2014,"normal",3,"anguish","negative"
"20440",29194,9,0,2014,"normal",3,"enlightenment","positive"
"20441",29208,9,0,2014,"normal",3,"shit","negative"
"20442",29211,9,0,2014,"normal",3,"bash","negative"
"20443",29218,9,0,2014,"normal",3,"bitch","negative"
"20444",29248,9,0,2014,"normal",3,"respect","positive"
"20445",29251,9,0,2014,"normal",3,"killing","negative"
"20446",29257,9,0,2014,"normal",3,"issues","negative"
"20447",29279,9,0,2014,"normal",3,"wrong","negative"
"20448",29280,9,0,2014,"normal",3,"kill","negative"
"20449",29283,9,0,2014,"normal",3,"sin","negative"
"20450",29289,9,0,2014,"normal",3,"sad","negative"
"20451",29294,9,0,2014,"normal",3,"killing","negative"
"20452",29295,9,0,2014,"normal",3,"worse","negative"
"20453",29297,9,0,2014,"normal",3,"insanity","negative"
"20454",29301,9,0,2014,"normal",3,"suspect","negative"
"20455",29307,9,0,2014,"normal",3,"fictional","negative"
"20456",29314,9,0,2014,"normal",3,"fun","positive"
"20457",29316,9,0,2014,"normal",3,"imaginary","negative"
"20458",29318,9,0,2014,"normal",3,"fuck","negative"
"20459",29322,9,0,2014,"normal",3,"hate","negative"
"20460",29324,9,1,2014,"normal",3,"fuck","negative"
"20461",29327,9,0,2014,"normal",3,"death","negative"
"20462",29329,9,0,2014,"normal",3,"cancer","negative"
"20463",29332,9,0,2014,"normal",3,"fuck","negative"
"20464",29333,9,0,2014,"normal",3,"infidels","negative"
"20465",29334,9,0,2014,"normal",3,"vice","negative"
"20466",29336,9,0,2014,"normal",3,"free","positive"
"20467",29344,9,1,2014,"normal",3,"damn","negative"
"20468",29346,9,0,2014,"normal",3,"coward","negative"
"20469",29347,9,0,2014,"normal",3,"pathetic","negative"
"20470",29349,9,0,2014,"normal",3,"shit","negative"
"20471",29357,9,0,2014,"normal",3,"fuck","negative"
"20472",29360,9,0,2014,"normal",3,"sick","negative"
"20473",29361,9,0,2014,"normal",3,"bullshit","negative"
"20474",29362,9,0,2014,"normal",3,"backward","negative"
"20475",29365,9,0,2014,"normal",3,"dead","negative"
"20476",29367,9,0,2014,"normal",3,"heaven","positive"
"20477",29371,9,0,2014,"normal",3,"ruined","negative"
"20478",29372,9,0,2014,"normal",3,"bullshit","negative"
"20479",29376,9,0,2014,"normal",3,"kill","negative"
"20480",29378,9,0,2014,"normal",3,"stupid","negative"
"20481",29379,9,0,2014,"normal",3,"heaven","positive"
"20482",29380,9,0,2014,"normal",3,"hell","negative"
"20483",29385,9,2,2014,"good",3,"ruining","negative"
"20484",29386,9,2,2014,"good",3,"prestige","positive"
"20485",29387,9,2,2014,"good",3,"holy","positive"
"20486",29393,9,2,2014,"good",3,"attack","negative"
"20487",29394,9,2,2014,"good",3,"murder","negative"
"20488",29398,9,2,2014,"good",3,"evil","negative"
"20489",29405,9,0,2014,"normal",3,"fuck","negative"
"20490",29406,9,3,2014,"good",3,"vice","negative"
"20491",29417,9,7,2014,"good",3,"evil","negative"
"20492",29418,9,7,2014,"good",3,"hate","negative"
"20493",29423,9,0,2014,"normal",3,"killing","negative"
"20494",29427,9,0,2014,"normal",3,"harm","negative"
"20495",29428,9,0,2014,"normal",3,"displace","negative"
"20496",29432,9,0,2014,"normal",3,"backward","negative"
"20497",29440,9,0,2014,"normal",3,"devil","negative"
"20498",29450,9,0,2014,"normal",3,"support","positive"
"20499",29453,9,0,2014,"normal",3,"infidels","negative"
"20500",29460,9,0,2014,"normal",3,"illusion","negative"
"20501",29461,9,0,2014,"normal",3,"manipulate","negative"
"20502",29462,9,0,2014,"normal",3,"dumb","negative"
"20503",29471,9,0,2014,"normal",3,"advantage","positive"
"20504",29475,9,0,2014,"normal",3,"promise","positive"
"20505",29476,9,0,2014,"normal",3,"heaven","positive"
"20506",29478,9,0,2014,"normal",3,"reward","positive"
"20507",29488,9,0,2014,"normal",3,"conflict","negative"
"20508",29490,9,0,2014,"normal",3,"threat","negative"
"20509",29500,9,0,2014,"normal",3,"oppressive","negative"
"20510",29504,9,0,2014,"normal",3,"successful","positive"
"20511",29512,9,0,2014,"normal",3,"protect","positive"
"20512",29523,9,0,2014,"normal",3,"shit","negative"
"20513",29524,9,0,2014,"normal",3,"nonsense","negative"
"20514",29525,9,0,2014,"normal",3,"propaganda","negative"
"20515",29527,9,0,2014,"normal",3,"retarded","negative"
"20516",29528,9,0,2014,"normal",3,"fanatics","negative"
"20517",29531,9,0,2014,"normal",3,"savages","negative"
"20518",29532,9,0,2014,"normal",3,"fun","positive"
"20519",29541,9,1,2014,"normal",3,"trouble","negative"
"20520",29544,9,0,2014,"normal",3,"fuck","negative"
"20521",29546,9,0,2014,"normal",3,"retarded","negative"
"20522",29549,9,0,2014,"normal",3,"freedom","positive"
"20523",29550,9,0,2014,"normal",3,"enjoy","positive"
"20524",29552,9,0,2014,"normal",3,"sin","negative"
"20525",29553,9,0,2014,"normal",3,"fuck","negative"
"20526",29557,9,0,2014,"normal",3,"destroy","negative"
"20527",29570,9,0,2014,"normal",3,"evil","negative"
"20528",29573,9,0,2014,"normal",3,"fall","negative"
"20529",29578,9,0,2014,"normal",3,"split","negative"
"20530",29587,9,0,2014,"normal",3,"peaceful","positive"
"20531",29589,9,0,2014,"normal",3,"shit","negative"
"20532",29591,9,3,2014,"good",3,"funny","negative"
"20533",29601,9,0,2014,"normal",3,"fuck","negative"
"20534",29608,9,0,2014,"normal",3,"bomb","negative"
"20535",29618,9,0,2014,"normal",3,"destroy","negative"
"20536",29620,9,0,2014,"normal",3,"fun","positive"
"20537",29622,9,0,2014,"normal",3,"calm","positive"
"20538",29636,9,0,2014,"normal",3,"freedom","positive"
"20539",29645,9,0,2014,"normal",3,"fall","negative"
"20540",29647,9,0,2014,"normal",3,"pretty","positive"
"20541",29648,9,0,2014,"normal",3,"killing","negative"
"20542",29655,9,0,2014,"normal",3,"peace","positive"
"20543",29659,9,0,2014,"normal",3,"nice","positive"
"20544",29666,9,0,2014,"normal",3,"desert","negative"
"20545",29673,9,0,2014,"normal",3,"peace","positive"
"20546",29675,9,0,2014,"normal",3,"idiots","negative"
"20547",29677,9,0,2014,"normal",3,"harm","negative"
"20548",29683,9,0,2014,"normal",3,"blasted","negative"
"20549",29689,9,0,2014,"normal",3,"radical","negative"
"20550",29690,9,0,2014,"normal",3,"shit","negative"
"20551",29693,9,0,2014,"normal",3,"pigs","negative"
"20552",29697,9,2,2014,"good",3,"fuck","negative"
"20553",29698,9,2,2014,"good",3,"disgusting","negative"
"20554",29702,9,0,2014,"normal",3,"destroy","negative"
"20555",29704,9,0,2014,"normal",3,"pest","negative"
"20556",29713,9,0,2014,"normal",3,"bastards","negative"
"20557",29720,9,0,2014,"normal",3,"hate","negative"
"20558",29726,9,0,2014,"normal",3,"scared","negative"
"20559",29730,9,0,2014,"normal",3,"horrific","negative"
"20560",29737,9,1,2014,"normal",3,"ready","positive"
"20561",29742,9,1,2014,"normal",3,"worrying","negative"
"20562",29746,9,1,2014,"normal",3,"worrying","negative"
"20563",29751,9,1,2014,"normal",3,"freaks","negative"
"20564",29753,9,1,2014,"normal",3,"kill","negative"
"20565",29755,9,1,2014,"normal",3,"hell","negative"
"20566",29760,9,1,2014,"normal",3,"terrible","negative"
"20567",29761,9,1,2014,"normal",3,"concern","negative"
"20568",29764,9,1,2014,"normal",3,"worry","negative"
"20569",29779,9,1,2014,"normal",3,"falling","negative"
"20570",29785,9,0,2014,"normal",3,"dark","negative"
"20571",29787,9,0,2014,"normal",3,"devil","negative"
"20572",29793,9,0,2014,"normal",3,"rape","negative"
"20573",29794,9,0,2014,"normal",3,"death","negative"
"20574",29795,9,0,2014,"normal",3,"torture","negative"
"20575",29798,9,0,2014,"normal",3,"weak","negative"
"20576",29799,9,0,2014,"normal",3,"vulnerable","negative"
"20577",29807,9,1,2014,"normal",3,"bad","negative"
"20578",29810,9,1,2014,"normal",3,"hate","negative"
"20579",29812,9,1,2014,"normal",3,"stupid","negative"
"20580",29815,9,1,2014,"normal",3,"loyalty","positive"
"20581",29817,9,1,2014,"normal",3,"killing","negative"
"20582",29820,9,1,2014,"normal",3,"fuck","negative"
"20583",29822,9,1,2014,"normal",3,"praise","positive"
"20584",29824,9,1,2014,"normal",3,"killing","negative"
"20585",29832,9,1,2014,"normal",3,"vice","negative"
"20586",29838,9,15,2014,"good",3,"correct","positive"
"20587",29840,9,15,2014,"good",3,"flaw","negative"
"20588",29851,9,15,2014,"good",3,"correct","positive"
"20589",29854,9,15,2014,"good",3,"violently","negative"
"20590",29857,9,15,2014,"good",3,"safe","positive"
"20591",29858,9,15,2014,"good",3,"peace","positive"
"20592",29862,9,15,2014,"good",3,"killing","negative"
"20593",29864,9,15,2014,"good",3,"joke","negative"
"20594",29867,9,15,2014,"good",3,"peace","positive"
"20595",29869,9,15,2014,"good",3,"beg","negative"
"20596",29877,9,1,2014,"normal",3,"deceive","negative"
"20597",29880,9,1,2014,"normal",3,"falling","negative"
"20598",29881,9,1,2014,"normal",3,"sin","negative"
"20599",29902,9,1,2014,"normal",3,"genocide","negative"
"20600",29905,9,1,2014,"normal",3,"denies","negative"
"20601",29908,9,1,2014,"normal",3,"blasphemous","negative"
"20602",29921,9,1,2014,"normal",3,"liar","negative"
"20603",29939,9,1,2014,"normal",3,"exalt","positive"
"20604",29943,9,1,2014,"normal",3,"marvellous","positive"
"20605",29946,9,1,2014,"normal",3,"prosper","positive"
"20606",29948,9,1,2014,"normal",3,"indignation","negative"
"20607",29949,9,1,2014,"normal",3,"accomplished","positive"
"20608",29951,9,1,2014,"normal",3,"regard","positive"
"20609",29956,9,1,2014,"normal",3,"regard","positive"
"20610",29970,9,8,2014,"good",3,"ignorance","negative"
"20611",29971,9,8,2014,"good",3,"sick","negative"
"20612",29974,9,8,2014,"good",3,"kill","negative"
"20613",29976,9,8,2014,"good",3,"injure","negative"
"20614",29980,9,8,2014,"good",3,"issue","negative"
"20615",29993,9,8,2014,"good",3,"hell","negative"
"20616",29997,9,8,2014,"good",3,"sick","negative"
"20617",29998,9,8,2014,"good",3,"twisted","negative"
"20618",30002,9,8,2014,"good",3,"hate","negative"
"20619",30008,9,8,2014,"good",3,"tired","negative"
"20620",30011,9,8,2014,"good",3,"killing","negative"
"20621",30015,9,8,2014,"good",3,"blame","negative"
"20622",30017,9,8,2014,"good",3,"stupid","negative"
"20623",30020,9,8,2014,"good",3,"love","positive"
"20624",30025,9,8,2014,"good",3,"blame","negative"
"20625",30026,9,8,2014,"good",3,"blame","negative"
"20626",30032,9,8,2014,"good",3,"wrong","negative"
"20627",30037,9,8,2014,"good",3,"harms","negative"
"20628",30038,9,8,2014,"good",3,"kill","negative"
"20629",30043,9,8,2014,"good",3,"shame","negative"
"20630",30044,9,8,2014,"good",3,"kill","negative"
"20631",30046,9,8,2014,"good",3,"worth","positive"
"20632",30053,9,8,2014,"good",3,"damn","negative"
"20633",30055,9,8,2014,"good",3,"worst","negative"
"20634",30056,9,8,2014,"good",3,"enemy","negative"
"20635",30058,9,8,2014,"good",3,"retarded","negative"
"20636",30059,9,8,2014,"good",3,"mess","negative"
"20637",30065,9,8,2014,"good",3,"harm","negative"
"20638",30075,9,8,2014,"good",3,"broken","negative"
"20639",30078,9,8,2014,"good",3,"guilty","negative"
"20640",30080,9,8,2014,"good",3,"sick","negative"
"20641",30086,9,8,2014,"good",3,"killing","negative"
"20642",30094,9,8,2014,"good",3,"fuck","negative"
"20643",30097,9,8,2014,"good",3,"death","negative"
"20644",30099,9,8,2014,"good",3,"pathetic","negative"
"20645",30100,9,8,2014,"good",3,"bastards","negative"
"20646",30101,9,8,2014,"good",3,"killing","negative"
"20647",30107,9,8,2014,"good",3,"savages","negative"
"20648",30114,9,2,2014,"good",3,"infidels","negative"
"20649",30115,9,2,2014,"good",3,"oppose","negative"
"20650",30116,9,2,2014,"good",3,"infidels","negative"
"20651",30119,9,2,2014,"good",3,"infidels","negative"
"20652",30131,9,0,2014,"normal",3,"blame","negative"
"20653",30135,9,0,2014,"normal",3,"helping","positive"
"20654",30138,9,0,2014,"normal",3,"lost","negative"
"20655",30148,9,8,2014,"good",3,"killing","negative"
"20656",30150,9,8,2014,"good",3,"dark","negative"
"20657",30154,9,8,2014,"good",3,"hypocritical","negative"
"20658",30157,9,8,2014,"good",3,"plague","negative"
"20659",30159,9,0,2014,"normal",3,"fuck","negative"
"20660",30168,9,0,2014,"normal",3,"dead","negative"
"20661",30178,9,0,2014,"normal",3,"enemy","negative"
"20662",30190,9,0,2014,"normal",3,"fuck","negative"
"20663",30194,9,0,2014,"normal",3,"insulted","negative"
"20664",30195,9,0,2014,"normal",3,"infidels","negative"
"20665",30197,9,0,2014,"normal",3,"kills","negative"
"20666",30200,9,0,2014,"normal",3,"kill","negative"
"20667",30201,9,0,2014,"normal",3,"coward","negative"
"20668",30207,9,1,2014,"normal",3,"crazy","negative"
"20669",30212,9,1,2014,"normal",3,"fuck","negative"
"20670",30214,9,1,2014,"normal",3,"killed","negative"
"20671",30215,9,1,2014,"normal",3,"decent","positive"
"20672",30220,9,1,2014,"normal",3,"fuck","negative"
"20673",30221,9,1,2014,"normal",3,"retards","negative"
"20674",30223,9,1,2014,"normal",3,"soft","positive"
"20675",30224,9,1,2014,"normal",3,"worst","negative"
"20676",30232,9,1,2014,"normal",3,"pest","negative"
"20677",30240,9,1,2014,"normal",3,"burn","negative"
"20678",30252,10,1,2014,"normal",3,"hypocrisy","negative"
"20679",30259,10,1,2014,"normal",3,"wholesome","positive"
"20680",30275,10,1,2014,"normal",3,"hypocrisy","negative"
"20681",30278,10,1,2014,"normal",3,"educated","positive"
"20682",30290,10,1,2014,"normal",3,"accomplished","positive"
"20683",30292,10,1,2014,"normal",3,"vice","negative"
"20684",30299,10,1,2014,"normal",3,"frightening","negative"
"20685",30306,10,1,2014,"normal",3,"intriguing","positive"
"20686",30314,10,0,2014,"normal",3,"bomb","negative"
"20687",30325,10,0,2014,"normal",3,"concerned","negative"
"20688",30337,10,0,2014,"normal",3,"pretty","positive"
"20689",30341,10,0,2014,"normal",3,"blame","negative"
"20690",30343,10,0,2014,"normal",3,"damage","negative"
"20691",30344,10,0,2014,"normal",3,"difficult","negative"
"20692",30349,10,0,2014,"normal",3,"hatred","negative"
"20693",30352,10,0,2014,"normal",3,"easy","positive"
"20694",30357,10,0,2014,"normal",3,"hard","negative"
"20695",30360,10,0,2014,"normal",3,"willingly","positive"
"20696",30361,10,0,2014,"normal",3,"supporting","positive"
"20697",30373,10,0,2014,"normal",3,"violent","negative"
"20698",30378,10,0,2014,"normal",3,"lost","negative"
"20699",30381,10,0,2014,"normal",3,"easiest","positive"
"20700",30395,10,0,2014,"normal",3,"dead","negative"
"20701",30404,10,0,2014,"normal",3,"toxic","negative"
"20702",30406,10,0,2014,"normal",3,"fast","positive"
